10836,,,
10837,,,
10838,,,
10839,,,
10840,,,
10841,这起事故主要是由于天气变幻莫测造成的。,他们两人都难以预测和缺乏耐心。,他们是不可预测的。
10842,有没有可能免费给我们的手机充电？,我必须给电池充电。,你给手机充电了吗？
10843,黑麦被称为贫困之谷。,美国人吃大量的小麦、黑麦和其他谷物。,碰巧我们有两本《麦田里的守望者》。
10844,我对这句话的措辞不太满意。,我必须考虑一下。我会尝试找到另一种措辞。,如果你提出更好的措辞，我会很高兴。
10845,,,
10846,,,
10847,"“为什么是我？”“因为，通过淘汰过程，没有其他选择。""",你需要开始消除饮食。,汤姆开始节食以找出他疲劳的原因。
10848,,,
10849,法官推翻了最终决定。,在底片中，左右黑白颠倒。,南半球的季节是颠倒的。
10850,那个村庄是敌人最后的据点。,这座城市是安全的堡垒。,人类最后的堡垒终于陷落了。
10851,,,
10852,,,
10853,,,
10854,含水层受到污染。,含水层为灌溉提供水。,该含水层是佛罗里达州的主要饮用水来源。
10855,人们的行为并不总是理性的。,人们并不总是理性地行事。,别再这么情绪化了，理性地思考一下。
10856,,,
10857,没有必要一丝不苟。,他不是一个很一丝不苟的人。,汤姆对吃的食物非常一丝不苟。
10858,禁止将此信息用于商业目的。,收发器主要（但不完全）用于商业用途。,它是市售的。
10859,他用人工呼吸救活了孩子。,测谎仪的工作原理是检测脉搏和呼吸的变化。,缺氧呼吸与发酵不同。
10860,,,
10861,他无意中复活了他的婆婆。,他无意中推搡了我，并非出于恶意。,绅士是从不无意中伤害任何人感情的人。
10862,通过你的斡旋，一切都令人满意。,我希望这个新计划能圆满完成。,我们花了三个星期的时间才修好，但最后我们的车运行起来令人满意。
10863,,,
10864,除了写作，我还写诗。,请你现在帮助我做功课好吗？,我的表弟非常专注于功课，他的朋友们都叫他书虫。
10865,在原始社会中，人们使用易货。,所有政府都建立在妥协和易货之上。,你在哪里易货的？
10866,无论你多么狡猾，你永远无法让自己感到惊讶。,我们很狡猾。,你很狡猾。
10867,不要鲁莽行事。,不要反应太草率。,我们不要轻举妄动。
10868,,,
10869,,,
10870,Python脚本的语法非常简单。,我不太懂德语语法。,我认为德语语法很难。
10871,,,
10872,一本书从书架上掉了下来，正面朝下。,汤姆向玛丽扔了一个枕头，枕头正好击中了她的脸。,雅尼将责任直接归咎于斯库拉。
10873,,,
10874,母狮终于追赶了瞪羚。,这只瞪羚很漂亮。,瞪羚从猎豹手中逃跑了。
10875,多汁植物非常适合水资源匮乏的条件。,汤姆疯狂地照料他那多汁的花园。,那个蜂巢看起来多汁。
10876,新西兰是什么样的？它像澳大利亚一样人烟稀少吗？,汤姆在一套家具简陋的公寓里过着非常简单的生活。,该地区幅员辽阔，但人烟稀少。
10877,,,
10878,,,
10879,,,
10880,,,
10881,,,
10882,,,
10883,,,
10884,杰德是养牛员，但他对整个牧场都有设计。,饥饿的鸟儿正在吃喂鸟器的食物。,我们后院有一个喂鸟器。
10885,,,
10886,牛在田里吃草。,我们看见牛在草地上吃草。,羊在草地上吃草。
10887,,,
10888,,,
10889,挑剔的品味会被这样的诗句迷住。,他在预订旅行时非常挑剔。,我以前比较挑剔。
10890,他们的评论很有启发性。,夕阳的温暖光线照亮了风景。,这次谈话非常有启发性。
10891,您预计会通过考试。,你应该5点来。,您的工作没有达到预期的标准。
10892,该男子连接了两根电线。,该组织与任何政党没有联系。,这个村庄通过一座桥与我们镇相连。
10893,饮食并没有完全发挥作用。,他们说汤姆的大脑已经不工作了,肝脏不再发挥作用。
10894,他的行为很戏剧化。,他满怀热情地谈论着戏剧表演。,戏剧表演中一个分散注意力的特征是花生脆饼。
10895,,,
10896,,,
10897,,,
10898,巫师挥舞魔杖，消失在空气中。,女巫施了一个咒语，一道光线从她的魔杖中射出。,你的魔杖在哪里？
10899,,,
10900,,,
10901,,,
10902,,,
10903,,,
10904,汤姆在头发上涂了凝胶。,我不使用沐浴露。,汤姆在头发上涂了凝胶。
10905,,,
10906,,,
10907,汤姆打破了窗玻璃。,谁打破了那块玻璃？,我突然看到自己映照在窗玻璃上，这让我大吃一惊。
10908,昨晚下了霜。,一块蛋糕被糖霜了。,安妮用喜悦的眼睛从她的磨砂三角窗向外张望。
10909,,,
10910,,,
10911,,,
10912,,,
10913,我申请成为博览会的服务员。,博览会将举办六个月。,“购买白俄罗斯”博览会的广告使用垃圾邮件。
10914,,,
10915,,,
10916,汤姆与玛丽唱了二重唱。,姐妹俩用小提琴和钢琴演奏了二重唱。,汤姆说服玛丽和他一起唱二重唱。
10917,,,
10918,我现在做的工作需要原创性。,我认为他的独创性非常重要。,他的独创性高于所有其他人。
10919,非洲是一个大陆;格陵兰岛不是。,非洲是一个大陆，但格陵兰岛不是。,在维京时代，格陵兰岛比今天更绿。
10920,这里不像阿拉斯加那么冷。,我们在这里乘船前往阿拉斯加。,在阿拉斯加，你可以看到极光等自然现象，对吗？
10921,纽约有时被称为种族大熔炉。,美国经常被称为一个熔炉。,融化的冰淇淋周围到处都是蚂蚁。
10922,它被潮汐带走。,潮汐警告已取消。,他们没有收到潮汐的警告。
10923,我通常不这样做。,通常，城市规划者并不将行人视为重要的交通。,女孩通常不喜欢这样。
10924,,,
10925,,,
10926,我想要香槟，并确保它充满泡沫。,她是一个活泼的小女孩。,她是一个活泼的二十岁黑发女子。
10927,像往常一样，农民们忙着撒粮食种子。,农民正在田地里撒种子。,农民们正在田地里撒种子。
10928,卡诺机器按照压缩和膨胀的循环工作。,我应该穿多长时间才能改善血液循环？,手术后我应该穿多久压力袜？
10929,,,
10930,,,
10931,,,
10932,,,
10933,,,
10934,这些化石痕迹可能属于侏罗纪时期的动物。,我手里拿着的是一个石化的贝壳。,我手里拿着的是一个石化的贝壳。
10935,,,
10936,我只是想澄清一下。,我可以要求澄清吗？,我只是想澄清一下。
10937,,,
10938,,,
10939,,,
10940,今天冷极了。,今天晚上冷极了。,天气非常冷，一行人差点被冻死。
10941,汤姆开玩笑地说他不是很富有。,"他开玩笑地问她：“你还没有学会开车吗？""",有些话你甚至不应该开玩笑地说。
10942,五名投手轮流占据投手丘。,工作轮换对于经营企业至关重要。,地球在一天内完成绕其轴的自转。
10943,,,
10944,,,
10945,我不会这样对汤姆进行分类。,对闪存卡进行分类很耗时。,你不应该将所有穆斯林归类为杀人犯。
10946,,,
10947,,,
10948,一辆黑色豪华轿车绕过拐角，轮胎发出刺耳的声音。,我要让你尖叫。,丹尼尔只能高兴得尖叫起来。
10949,我无法忍受听你哭得这么痛苦。,她在接受媒体采访时泪流满面。,我无法忍受听你哭得这么痛苦。
10950,,,
10951,大峡谷是美国最受欢迎的地方之一。,穿过峡谷的道路似乎很陡峭。,枪声在峡谷中回响。
10952,,,
10953,你是在打比喻吗？,这是打个比方说的。,这是一个比喻。
10954,,,
10955,,,
10956,谁能解开海洋的奥秘？,毛衣的袖子开始散开了。,今天，我们要解开英语虚拟语气的谜团。
10957,,,
10958,我想我有很多牙菌斑。,牌匾必须被去除。,就职典礼上，为纪念创始人揭幕了一块牌匾。
10959,他崇拜她。,入口处的基座上矗立着一尊亚里斯多德的半身像。,天空是星星的基座。
10960,,,
10961,汤姆不体贴。,你太不体贴了。,这是非常不体贴的。
10962,,,
10963,,,
10964,可怕的幽灵，你为什么来烦我？,露西似乎被这个意想不到的幽灵吓得僵住了。,哦！！我刚刚看到了幽灵！！
10965,这家餐厅不辜负所有好评。,每个月，码头的废弃仓库里都会举办一次狂欢。,风在低语，准备狂欢。
10966,游牧民族追随水和牧场。,阿尔及利亚有游牧部落。,农村人口主要靠游牧为生。
10967,她经历了漫长而艰苦的职业课程。,在马丘比丘附近行驶印加步道可能很艰难。,形势越来越严峻。
10968,球轻微弯曲。,一秒钟后，他的嘴唇弯成一个恶意的微笑。,这台电视有曲面屏幕。
10969,,,
10970,,,
10971,,,
10972,这是我的新三轮车。,我给汤姆买了一辆三轮车。,汤姆现在正在学习骑三轮车。
10973,,,
10974,美国公司正在努力在日本经济中寻找利基市场。,这是一个小众产品。,这是一个利基市场。
10975,我们必须在下个月之前搬出这所房子。,我们最迟需要在月底之前腾出房子。,我们给了他们一周的时间撤离该地区。
10976,我国气候温和。,日本的气候温和。,在温带国家，感冒和流感随季节变化而变化。
10977,,,
10978,萨米是一位富有的牧场主。,汤姆是一名养牛场主。,我知道汤姆曾经是一名养牛场主。
10979,,,
10980,你能区分花岗岩和砂岩吗？,砂岩是沉积岩的一种。,阿尔及利亚小镇蒂帕扎的名字来自塔夫扎（tafza），即红色砂岩。
10981,,,
10982,太空酒店全天都提供丰盛的自助餐。,每一条浮夸的推文都会引发一阵嘲笑、嘲笑和嘲笑。,反社会者有一种宏伟的自我意识。
10983,蜂鸟不比蝴蝶大。,你能认出灌木丛旁的蜂鸟吗？,我看不到蜂鸟，因为它太远了。
10984,,,
10985,,,
10986,,,
10987,,,
10988,我们也有镜头在我们的分类。,我们的品种中也有扁豆。,钟楼上充满了各种各样的小玩意和小玩意。
10989,,,
10990,布莱恩的女朋友经常恳求他带她去豪华餐厅。,酒店奢华得难以形容。,在豪华酒店里我感觉不自在。
10991,,,
10992,,,
10993,,,
10994,佐藤女士并不是一个轻量级的人。我刚刚看到她脖子上挂着三瓶啤酒。,汤姆是一个轻量级的人。,这辆意大利制造的钛自行车重量非常轻。
10995,稍后，我们将参观水上公园。,鸭子以蠕虫、甲壳类动物、水生昆虫和藻类为食。,荷花是一种水生植物，有很大的叶子和花。
10996,,,
10997,让我们玩一个瞎子摸象的游戏。,他是一个电影迷。,你很强壮！
10998,,,
10999,犀牛不是恐龙。,三种犀牛极度濒危。,犀牛很大。
11000,棱镜分解光线。,光线被棱镜分解为七种颜色。,一束白色光被棱镜分裂成各种颜色的光线。
11001,铀用于核电生产。,铀在用于核武器之前必须进行浓缩。,Actinium-227存在于铀矿中。
11002,带着这些衣服出去？他们看起来有点糟糕。,这是一种不必要的斐波纳奇音节堆的嘲笑。,当周围没有男人时，夜晚有点可怕。
11003,木星是一颗主要由氢和氦组成的行星。,氦、氦和氡气都是稀有气体。,汤姆在气球里装满氦气。
11004,不打破鸡蛋就无法做出煎蛋卷。,不打破鸡蛋就做不成煎蛋卷。,你必须打碎鸡蛋才能做煎蛋卷。
11005,你的衬衫撕破了。你最好再穿一件衬衫。,屋顶被大风吹走了。,谁把信封撕掉了？
11006,我钦佩他的贵族风度。,他的着装不知何故给人一种贵族的印象。,他的贵族风度令我吃惊。
11007,我们上了两层楼到达服装摊位。,我们上了两层楼到达服装摊位。,我们上了两层楼才到达服装摊位。
11008,我怀疑这份文件的真实性。,在发布之前，对文件的真实性进行了检查。,真实是最大的美德。
11009,当她抓到一只蟑螂时，她看起来很满意。,看着她追赶蟑螂真是令人兴奋。,向前爬行更灵活--像蟑螂一样爬行！
11010,,,
11011,,,
11012,男爵到底是干什么用的？,人们往往很难弄清楚什么时候写铅笔。,标点符号是地球上最可怕的标点符号。
11013,字母T是一个常见的辅音。,你最喜欢的辅音是什么？,这个辅音往往会在元音之间发出元音。
11014,口头语言不仅仅有一种语言并且无法校对。,他校对了我的手稿。,你想让我校对一下这个吗？
11015,,,
11016,汤姆买了一台相机和三脚架。,我一直在寻找我的三脚架。,你的三脚架在我办公室。
11017,注：错别字已更正。谢谢你指出这一点。,抱歉，那是错别字。,打错了。抱歉
11018,,,
11019,多么可爱的宝宝啊！躲猫猫！,躲猫猫我能看见你,我见过汤姆和他的宝宝玩躲猫猫游戏。
11020,,,
11021,,,
11022,,,
11023,我喜欢我的饼干耐嚼而不是松脆的。,这只鸡太耐嚼，煮得不对。,我在吃一种耐嚼的当地美食。
11024,,,
11025,他问了一些相关的问题。,这无关紧要。,你认为这合适吗？
11026,继母嘲笑灰姑娘。,灰姑娘比她的姐妹们公平得多。,我的祖母给我讲了灰姑娘的故事。
11027,,,
11028,,,
11029,,,
11030,,,
11031,他在大坂的一次电视追逐后被警方逮捕。,他逃跑了，以免被捕。,不少于10人因参与骚乱而被捕。
11032,我可以想象你的感受。,我感到饥饿。,同学们对他的感情很深。
11033,我正在重读你写给我的信。,既然你喜欢写信，为什么不写信给她呢？,数十封信正在等着你。
11034,这个词怎么发音？,牧师宣布他们结为夫妻。,负责人宣称技术不够充分。
11035,为什么你需要硬币？,四分之三的工作已经完成。,这只收25美分的硬币
11036,令我惊讶的是，她的英语说得非常好。,随着他的兴奋，他的语速越来越快。,我们毫无意义地交谈。
11037,,,
11038,大海使海岸线呈锯齿状。,这座城市拥有漫长的海岸线。,城市漫长的海岸线包含沙子和砾石。
11039,,,
11040,,,
11041,我演奏男高音萨克斯管。,肯尼·戈雷利克谋杀了女高音萨克斯管。,汤姆为出售他的萨克斯管做广告。
11042,,,
11043,他弯曲二头肌以引起女士们的注意。,首先，伸直双腿，然后弯曲双脚。,无需对您拥有的所有现金进行调整。
11044,,,
11045,,,
11046,我从9月30日到10月14日休产假。,休完产假后，她又恢复了原来的工作。,她将于下周开始休产假。
11047,在这里，他开始详细讲述自己的不幸。,我们要求重新计票。,我要求重新计票。
11048,“车”一词来自梵文，意思是“战车”。,四轮马车是由四匹马拉动的战车。,战车比赛尤其如此。
11049,上尉高于中士。,他晋升为中士.,中士命令二等兵做俯卧撑。
11050,村里发生了龙卷风。,龙卷风摧毁了整个村庄。,龙卷风袭击了距离我学校两公里的地方。
11051,清空抽屉里的东西。,猫翻了鱼罐头，以便吃掉里面的东西。,用60个英语单词总结内容。
11052,,,
11053,,,
11054,我需要逃避这个法令。,"“现在，根据命运的旨意，/我住在这里与众神之母住在一起。""",普京签署了有关任命新政府的法令。
11055,在大游戏期间，阿富汗是一个缓冲国。,不幸的是，除了一定的缓冲区之外，我们别无选择。,驾车者在经过骑自行车的人时必须留下至少一米宽的缓冲区。
11056,该男子被警方拘留。,至于文件，我有保管权。,他被他叔叔拘留。
11057,,,
11058,,,
11059,几分钟后，你要么成为神圣的烈士，要么成为死去的女巫。,汤姆现在是烈士了。,别再让自己成为烈士了。
11060,,,
11061,,,
11062,,,
11063,匿名或详细参考都可以。,这位不愿透露姓名的政府官员接受了记者采访。,在匿名的幌子下，懦夫们表现得像大嘴一样。
11064,,,
11065,,,
11066,,,
11067,,,
11068,有些人尴尬地盯着我。,你不必做得这么尴尬。,她在我面前笨拙地弯下腰。
11069,,,
11070,,,
11071,,,
11072,孩子应该无忧无虑地成长。,我想在乡下过无忧无虑的生活。,她无忧无虑。
11073,,,
11074,最后，他们开始小心翼翼地倒计时。,在她身后，小心翼翼地隐藏着弗朗索瓦。,汤姆小心翼翼地走近。
11075,,,
11076,,,
11077,这些故事是用口语和日常语言讲述的。,日常对话中使用口语。,他去法国复习法语口语。
11078,,,
11079,,,
11080,,,
11081,我们永远不会支持恐怖主义。,老人面容高贵。,他的面容邪恶。
11082,从卵石海滩沿着海岸往下是一个僻静的海湾。,斯宾塞夫人住在白沙湾的一栋黄色大房子里。,一个秘密海湾被看似危险的岩石隐藏着。
11083,,,
11084,不要从该经销商那里购买汽车。他们会把你洗劫一空。,那家汽车经销商以销售柠檬而闻名。,这家汽车经销商的利润率非常低。
11085,这位后卫在赛后谈到了他的印象。,如果您找不到律师，我们将为您订购公设辩护人。,汤姆是一名公设辩护人。
11086,,,
11087,正是深刻的无知激发了说话的教条语气。,教条语气背后隐藏着深刻的无知。,汤姆的父亲非常教条，观点僵化。
11088,成人的最大剂量是多少？,如果药不起作用，也许我们应该加大剂量。,他们增加了汤姆的剂量。
11089,,,
11090,,,
11091,,,
11092,,,
11093,汤姆并不是因为间谍活动而入狱的。,嫌疑人实施了工业间谍行为。,朱利安·阿桑奇能否被指控犯有间谍罪？
11094,,,
11095,,,
11096,这不是一个有效的论点。这是一个逻辑谬误。,这是一个谬误。,肯定结果是形式逻辑谬误的一个例子。
11097,,,
11098,,,
11099,我的食指被火钳烧伤了。,警察用食指向我示意。,他用拇指和食指捡起一只蝴蝶。
11100,番红花是春天的先兆。,这条街道以克格勃前身切卡的名字命名。,艾玛·戈德曼被认为是无政府主义女权主义的先驱。
11101,我的祖母逐渐变得健忘和虚弱。,他太虚弱了，无法在户外玩游戏。,他年老体弱。
11102,,,
11103,,,
11104,她非常活跃。,汤姆非常活跃。,您的幼儿是否多动症？
11105,汤姆和玛丽都犹豫不决。,我曾经犹豫不决，但现在我不那么确定了。,汤姆犹豫不决。
11106,侵犯版权是违法的。,我支持侵犯版权。,那就是侵犯版权。
11107,我在蚊帐外面喷了杀虫剂。,嘿伙计，我求你了-在冰箱后面喷点杀虫剂。,这种杀虫剂有望消灭蟑螂。
11108,,,
11109,我们必须向当今的年轻人灌输爱国主义。,阿尔及利亚需要向潜在投资者灌输信心。,我们想灌输一种希望的感觉。
11110,我的标准是快乐工作的能力。,她全神贯注而快乐地看着鸟儿。,我深深而快乐地爱我的身体。
11111,请问，我该怎么称呼你呢？,这位年轻的拉比经常吹嘘自己的血统。,贵族头衔只能通过男性血统继承。
11112,,,
11113,,,
11114,,,
11115,,,
11116,在阿尔及利亚，朱尔朱拉山因其美丽而被神话般的存在。,在我的村庄里，住着一位名叫蒂华纳炼金术士的神话女性。,动物群动物是神话中的生物。你不可能在花园里看到一个。
11117,,,
11118,,,
11119,,,
11120,,,
11121,子弹穿透了隔板。,这个隔板把两个房间隔开。,巴勒斯坦分治之前，阿拉伯国家就有犹太人。
11122,设H是从A点到BC线的垂线的底边。,舞蹈是水平欲望的垂直表达。,提升力垂直于飞行方向。
11123,我敢打赌你刚才在想什么反常的事情。,别这么变态！,汤姆很固执。
11124,,,
11125,我不想放肆。,我不想放肆。,他太放肆了。
11126,,,
11127,,,
11128,休息时我们喝点咖啡吧。,休息时他很活泼。,国会进入休会。
11129,团长是谁？,你在哪个团？,你在哪个团？
11130,,,
11131,汤姆用左轮手枪向玛丽开枪。,汤姆用左轮手枪向刚杀死玛丽的人开了一枪。,汤姆拔出一把左轮手枪，把约翰的帽子从他头上射下来。
11132,我的嘴产生了很多唾液。,我讨厌吃巧克力后唾液的味道。,这种高度传染性的病毒通过血液和唾液传播。
11133,,,
11134,,,
11135,,,
11136,随着虚拟过去时，所有的“be”动词都变成了“were”，好吗？,今天，我们要解开英语虚拟语气的谜团。,理解虚拟语气真的需要上下文吗？
11137,汽车是郊区生活不可或缺的。,丹被指派在郊区巡逻。,莱拉看起来就像一个普通的郊区家庭主妇。
11138,对于这些患者来说，手术治疗远非令人满意。,他住院接受外科手术。,汤姆戴上了一副手术手套。
11139,没有简单的模式可以作为模板。,我仍然不知道如何创建MediaWiki模板。,这是一个模板。
11140,比喻比事实更有说服力。,他很顽强。,汤姆很顽强，不是吗？
11141,,,
11142,,,
11143,该公司声称延误是无意的。,该公司声称，延迟是无意的。,博尔迪因无意过失杀人罪受到审判。
11144,目前的情况是不可持续的。,这些规定是不可持续的。,这场政治危机可能导致阿尔及利亚陷入不可持续的局面。
11145,疫苗接种在我的手臂上留下了一个有趣的小印记。,2011年也没有接种疟疾疫苗。,我的祖父母的手臂上有天花疫苗接种的疤痕。
11146,,,
11147,街道两旁绿树成荫，可以看到大海的景色。,哪个更好：Windows XP、Windows Vista、Windows 8还是Windows 10？,我讨厌Windows Vista。
11148,玛丽是自愿去报警的。,他是自愿离开的。,里玛自愿接受了阿德里亚诺的求婚。
11149,跨越时间，逝去的昆虫在琥珀中活泼地跳舞。,她有着深邃的目光和美丽的琥珀棕色眼睛。,琥珀可以保存被困在其中的昆虫。
11150,腓特烈大帝将马铃薯引入普鲁士。,法国、奥地利和俄罗斯结成联盟对抗普鲁士。,你们的君主是普鲁士国王和德国皇帝。
11151,,,
11152,一个目击者胜过十个目击者。,汤姆是目击者。,汤姆是目击者吗？
11153,您计划在柏林长期停留吗？,1989年柏林墙被拆除。,你什么时候搬到柏林的？
11154,这只狗是我们团的吉祥物。,Tux是Linux的吉祥物。,如今，这家公司的吉祥物罗纳德·麦克唐纳已举世闻名。
11155,田径运动是学校生活的重要组成部分。,如果我重返田径运动，我会感觉更好。,今年田径锦标赛在哪里举行？
11156,我们在去巴黎的途中在雅典停留。,1956年出生于雅典。,我想参观雅典的废墟。
11157,,,
11158,,,
11159,球队最好的前锋上赛季打进了23个进球。,他们把希望寄托在新前锋身上。,他们的前锋真的很好。我们必须保持警惕。
11160,计算器比算盘更有效率。,“索罗班”是日本算盘的一种。,算盘是计算时使用的工具。
11161,,,
11162,没有爱的生活完全没有意义。,谁说的？这是完全错误的！,郑重声明，我完全不同意这个决定。
11163,她不是计算机程序员吗？,她是计算机程序员吗？,她是一名计算机程序员。
11164,从今天起，Android应用程序的开发成为可能。,机器人是机器人的一种。,每个机器人都是机器人。
11165,他们为队友欢呼。,这是我的队友唐纳文,杰克很快就把球传给了他的队友。
11166,我想去西雅图。,科比是西雅图的姐妹城市。,西雅图的气候非常潮湿。
11167,津巴布韦曾经是英国的殖民地。,津巴布韦首都是哈拉雷。,津巴布韦是官方语言最多的国家，而不是印度。
11168,,,
11169,该船从印度尼西亚运输原材料。,印度尼西亚由许多岛屿和两个半岛组成。,汤姆对印度尼西亚了解不多。
11170,犀牛的妊娠期约为16个月。,齐里遭到犀牛袭击。,这个人确实试图让我相信他在动物园骑过犀牛。
11171,,,
11172,,,
11173,,,
11174,随着蝌蚪的生长，尾巴消失，腿开始形成。,它看起来像一只蝌蚪。,随着蝌蚪的生长，它的尾巴消失并长出腿。
11175,自然饮食适合人体消化。,天然食物并不总是对我们的消化有好处。,喝酒有助于消化。
11176,水果和蔬菜对于均衡饮食至关重要。,这些东西构成了均衡的膳食。,工作量和工资不平衡。
11177,我总是支持失败者。,有人说，支持弱者是人类的天性。,汤姆是失败者。
11178,,,
11179,令人惊讶的是，老人恢复了健康。,销售异常活跃。,价格跌至惊人的低水平。
11180,,,
11181,在芬兰，国家为准妈妈提供婴儿箱。,在芬兰，国家为准妈妈提供生育套餐。,准妈妈怎么样了？
11182,,,
11183,汤姆点燃了爆竹。,她是一个真正的鞭炮！,一开始我还以为那声音是一种噪音。
11184,他退休那天，公司送给他一块金表。,这位老人十年前退出了公众生活。,部队从前线退役。
11185,保持冷淡。,他呼吸着寒冷的空气。,外面很冷。
11186,我平时不在家烧香。,她喜欢一边烧香一边练瑜伽。,别再烧香了！我有哮喘。
11187,我们乘飞机去墨西哥。,你去过墨西哥吗？,墨西哥的人口是日本的一半。
11188,里约狂欢节于二月举行。,我讨厌雪和狂欢节。,我以为你今晚要和汤姆一起去嘉年华。
11189,第二天，耶稣决定前往加利利。,亲爱的女人，你为什么要把我卷进来？耶稣回答道。,但耶稣并没有把自己交托给他们。
11190,,,
11191,这是我第一次织地毯。,这条毛巾是在阿尔及利亚织的。,玛丽把雏菊编成了花环。
11192,乌鸦、白嘴鸦和喜鹊属于乌鸦家族。,喜鹊先生你好！你妻子怎么样了？,它不是乌鸦，也不是乌鸦。这是喜鹊。
11193,如果他告诉我真相，我就会原谅他。,如果他告诉我真相，我就会原谅他。,她的微笑表明她已经原谅我了。
11194,我们有五种烤肉串。,阿达纳因烤肉串而闻名，哈塔伊因烤肉串而闻名。,“烤肉串谋杀案”似乎已经解决。
11195,,,
11196,有一段时间，我真的很喜欢可乐，每天都喝。,我可以喝杯可口可乐吗？,可口可乐的广告遍布世界各地。
11197,汤姆得了坏血病。,如果我们都吃橙子，我们一定会避免坏血病。,他得了坏血病。
11198,,,
11199,佛罗里达州的天气总体温和。,迈克在佛罗里达州有几个朋友。,比尔一路从佛罗里达州赶来。
11200,他们计划定居密苏里州。,他像密苏里骡一样固执。,密苏里妥协合法吗？
11201,密西西比河流入墨西哥湾。,最后，我们到达了密西西比河。,密西西比河是美国最长的河流。
11202,川端康成童年时照顾祖父。,他儿时的经历教会了他贫穷的感觉。,他小时候很调皮。
11203,我无法理解你说的话。,我不明白会发生这种事。,我只是无法理解它。
11204,,,
11205,我不喜欢贝类。,我不吃肉、鱼、贝类、家禽或肉汤。,我不吃肉、贝类、家禽或肉汁。
11206,渥太华是加拿大的首都。,去渥太华！,阿尔及利亚在渥太华设有大使馆。
11207,他是个勤奋的人。,艾伯塔省的一座海狸坝控制了漏油。,白俄罗斯一名男子被海狸杀死。
11208,如果我被灰熊袭击了该怎么办？,丹有了一个灰熊的发现。,汤姆被灰熊袭击了。
11209,汤姆死于黑色星期五踩踏事件。,这位名人和他的粉丝之间的会面引发了踩踏事件。,这位名人和她的粉丝之间的会面引发了踩踏事件。
11210,尼亚加拉瀑布作为世界领先的旅游胜地而闻名。,尼亚加拉瀑布离您所在的城镇远吗？,逻辑学家可以通过一滴水预测大西洋或尼亚加拉河。
11211,害怕老鼠的妈妈，有两个恐惧要应付。,苏珊吓坏了。,我恐高。
11212,你被打败了。屈服！,黄金被打成薄片。,饱经风霜的墙壁上的油漆正在剥落。
11213,周围人这么多，他自然有点紧张。,空气变得温暖。,天空变得越来越暗。
11214,熊开始撕扯帐篷。,一阵强风开始刮来。,他去年开始在那家公司工作。
11215,"“说完了吗？”“恰恰相反，我还没有开始呢。""",良好的开端是成功的一半。,在过度工作和睡眠不足之间，她的健康状况开始恶化。
11216,我给你带了点小东西。,什么风把你吹来了？,你的所作所为给全班带来了耻辱。
11217,罗马不是一天建成的。,你的计划就像一座建在沙子上的房子。,他整天在空中建造城堡。
11218,酸烧伤了金属。,我的额头发烧了。,火燃烧得很旺，散发出令人欣慰的温暖。
11219,我妈妈买了两瓶橙汁。,你买的邮票太多了。,你买了食物，所以如果我买了酒，事情就会拉平。
11220,这让我措手不及;我不知道该怎么办。,今天早上这个标题引起了我的注意。,老师抓到学生考试作弊。
11221,我们为他欢呼并选择他作为我们的队长。,学生们选择了她的主席。,最后，她选择了另一只小猫。
11222,你或我都会被选中。,他是被选中的人之一。,你认为谁会被选中？
11223,我不知道它从哪里来。,没有人来。,如果你发表演讲但没有人来怎么办？
11224,确保投诉尽快得到处理。,比尔突然给了汤姆一个打击。,这个问题很快就会得到解决。
11225,男孩为他死去的狗挖了一个坟墓。,男孩为他死去的宠物挖了一个坟墓。,那个孩子在沙坑里挖了一条隧道。
11226,你待了多久？,你回答了什么？,你想我吗？
11227,为什么你会为你没有做的事情感到抱歉？,如果没有你，我不可能做到这一点。谢谢,我快好了。
11228,我梦见你。,我梦见我是一只鸟。,在我的梦中我梦见我在做梦。
11229,我不知道他喝了这么多。,我喝得太多后，房间开始旋转。,我喝得太多了，地面似乎在我脚下旋转。
11230,饥饿驱使他去偷窃。,我们在拐角处左转，向北行驶。,我们拐了个弯，向北行驶。
11231,我们被逼到了绝境。,云被风吹走了。,恶灵被赶出了房子。
11232,我受够了你不断的抱怨。,你咬了喂你的手。,我受够了总是支持你。
11233,我们飞往巴黎，在那里待了一周。,这一行人从纽约直飞巴黎。,一个球从窗户飞了进来。
11234,如果我再乘飞机一次，我就坐过五次飞机了。,苏珊和鲍勃从伦敦飞往澳大利亚悉尼。,现在，你问我是否乘坐过主要航空公司的航班。
11235,他们忘记锁门了。,我忘记锁抽屉了。,她忘了带伞，就像她经常发生的那样。
11236,危险过去了，上帝忘记了。,危险过去了，上帝忘记了。,栀子又忘记带伞了。
11237,牛奶结冰并变成固体。,我一看到蛇就僵住了。,天气太冷，湖面都结冰了.
11238,回到高中时，我每天早上6点起床。,我的电脑必须对某些事情有用。,我在医院。我被闪电击中了。
11239,等你出狱时，她可能已经结婚了。,我们已经进入了这个固定的模式。,如果他们去银行的话，他们会得到更好的汇率。
11240,如果你发表演讲但没有人来怎么办？,如果我不回答，我就不会说话。,你给我的信息没什么用。
11241,有那么一刻，我以为他疯了。,你不必费心。,你最好没有去那里。
11242,天空变得越来越暗。,天空越来越暗，风越来越大。,随着他的兴奋，他的语速越来越快。
11243,现在你长大了，就不能这样了。,现在你已经长大了，你应该更清楚地知道。,现在你长大了，就不能像个孩子一样。
11244,画挂歪了。,房屋的正面悬挂着旗帜。,云层低垂。
